"","control","treatment1","treatment2","treatment3","treatment4","treatment5","treatment6","treatment7","treatment8","treatment9","variance","levels","groups","sampled_numbers","repeats","diff","label"
"57",4.33333333333333,2.66666666666667,2,5,3.66666666666667,NA,1.5,3,3.66666666666667,3.25,2.14827586206897,5,10,30,100,NA,"rand"
"58",2.33333333333333,1.33333333333333,2,3.66666666666667,4,NA,3.75,3.66666666666667,2.66666666666667,4,2.60229885057471,5,10,30,100,NA,"rand"
"59",2.66666666666667,3.66666666666667,1,3.33333333333333,3.66666666666667,NA,2.75,3,4.16666666666667,4.25,2.39195402298851,5,10,30,100,NA,"rand"
"60",2.66666666666667,2.66666666666667,4,3,2,NA,3.25,1.66666666666667,3.66666666666667,3.25,1.78850574712644,5,10,30,100,NA,"rand"
"61",2.66666666666667,2.66666666666667,1,3.66666666666667,3.66666666666667,NA,3,3.66666666666667,3.66666666666667,4,1.88505747126437,5,10,30,100,NA,"rand"
"62",2.66666666666667,2,5,3.33333333333333,3,NA,2.5,4,4.16666666666667,3,1.77126436781609,5,10,30,100,NA,"rand"
"63",3,2.33333333333333,3,1.66666666666667,3.66666666666667,NA,3.5,1.66666666666667,3.33333333333333,3,1.9816091954023,5,10,30,100,NA,"rand"
"64",3.66666666666667,4,3,3.66666666666667,3.33333333333333,NA,2.5,3,2.16666666666667,3.25,1.85747126436782,5,10,30,100,NA,"rand"
"65",1,2.66666666666667,4,4.66666666666667,3,NA,2.25,2,3.16666666666667,3,2.02758620689655,5,10,30,100,NA,"rand"
"66",2.33333333333333,2.66666666666667,1,3.33333333333333,2.33333333333333,NA,2,3.66666666666667,2.66666666666667,3,1.74712643678161,5,10,30,100,NA,"rand"
"67",2.33333333333333,2.66666666666667,4,1.66666666666667,2.66666666666667,NA,2.25,2.33333333333333,3,2.25,1.70689655172414,5,10,30,100,NA,"rand"
"68",2,3.33333333333333,5,3.33333333333333,2.66666666666667,NA,3.25,2.66666666666667,3,4,1.91264367816092,5,10,30,100,NA,"rand"
"69",2,4.66666666666667,3,4.33333333333333,2,NA,3.75,3.66666666666667,2.5,2.75,2.74022988505747,5,10,30,100,NA,"rand"
"70",2,3,1,2.66666666666667,2.66666666666667,NA,3.75,2.33333333333333,3.5,2.5,2.07471264367816,5,10,30,100,NA,"rand"
"71",2.33333333333333,4,4,2.66666666666667,2.66666666666667,NA,3.25,3.33333333333333,4,3.5,1.88505747126437,5,10,30,100,NA,"rand"
"72",2,3,1,1.33333333333333,3,NA,1.75,3.33333333333333,3.16666666666667,3.5,1.96436781609195,5,10,30,100,NA,"rand"
"73",1.66666666666667,4,5,3,5,NA,3.25,3,2.66666666666667,2.5,2.39540229885057,5,10,30,100,NA,"rand"
"74",1.66666666666667,2.66666666666667,4,2.66666666666667,3,NA,4.25,3.66666666666667,1.66666666666667,3,2.02758620689655,5,10,30,100,NA,"rand"
"75",2.66666666666667,4,2,4,2,NA,2.5,3.33333333333333,3.33333333333333,3.5,2.46436781609195,5,10,30,100,NA,"rand"
"76",1.33333333333333,2.66666666666667,5,2.33333333333333,3,NA,3.5,3.66666666666667,3,3.25,2.44712643678161,5,10,30,100,NA,"rand"
"77",2,4.33333333333333,2,3.66666666666667,3,NA,2.5,4,2.83333333333333,3.25,2.02413793103448,5,10,30,100,NA,"rand"
"78",3.33333333333333,3.33333333333333,3,3.66666666666667,2,NA,3.5,2.33333333333333,2,3.75,1.85747126436782,5,10,30,100,NA,"rand"
"79",2.33333333333333,2.33333333333333,4,4.66666666666667,2.33333333333333,NA,3.25,3.33333333333333,2.16666666666667,3,1.67931034482759,5,10,30,100,NA,"rand"
"80",1.66666666666667,3.66666666666667,5,3,3.33333333333333,NA,2.75,3.66666666666667,2.83333333333333,3.25,2.13333333333333,5,10,30,100,NA,"rand"
"81",1.33333333333333,4,4,2.33333333333333,3.33333333333333,NA,3,3.66666666666667,2.83333333333333,4.5,1.86781609195402,5,10,30,100,NA,"rand"
"82",2.33333333333333,1.66666666666667,4,3,3.33333333333333,NA,2.5,2.66666666666667,3,2.75,2.20229885057471,5,10,30,100,NA,"rand"
"83",3.33333333333333,2.33333333333333,1,3,1.33333333333333,NA,1.5,2.66666666666667,2.66666666666667,3.25,1.84367816091954,5,10,30,100,NA,"rand"
"84",2,3.66666666666667,4,2.66666666666667,2.33333333333333,NA,4.5,3.66666666666667,3.5,3.25,1.59655172413793,5,10,30,100,NA,"rand"
"85",2.66666666666667,4,4,3.66666666666667,3.33333333333333,NA,3.25,2.33333333333333,3.83333333333333,3.75,2.11609195402299,5,10,30,100,NA,"rand"
"86",3.33333333333333,4.33333333333333,3,2.66666666666667,2,NA,3.5,2.33333333333333,1.5,2,1.69655172413793,5,10,30,100,NA,"rand"
"87",2.66666666666667,2,4,4.66666666666667,3.66666666666667,NA,3,3.33333333333333,3,2,2.17126436781609,5,10,30,100,NA,"rand"
"88",3,2.66666666666667,4,2.66666666666667,2.66666666666667,NA,2.5,2,3,3.5,1.79885057471264,5,10,30,100,NA,"rand"
"89",3,3.66666666666667,2,1.66666666666667,2.66666666666667,NA,3.75,3,2.33333333333333,3.5,2.23103448275862,5,10,30,100,NA,"rand"
"90",3.33333333333333,2.66666666666667,1,3.66666666666667,4,NA,2.25,3,2.33333333333333,3.5,2.54712643678161,5,10,30,100,NA,"rand"
"91",3.33333333333333,2,3,2.33333333333333,4,NA,3.75,3.66666666666667,3.83333333333333,2.75,2.40919540229885,5,10,30,100,NA,"rand"
"92",2,4.33333333333333,3,4,3,NA,2,2.33333333333333,2.5,3.5,2.23103448275862,5,10,30,100,NA,"rand"
"93",3,3,4,4.33333333333333,1.66666666666667,NA,2.5,4.33333333333333,3.33333333333333,2.25,1.85747126436782,5,10,30,100,NA,"rand"
"94",3,4.66666666666667,1,3.66666666666667,4.66666666666667,NA,2.75,3.33333333333333,2.33333333333333,3.25,2.11609195402299,5,10,30,100,NA,"rand"
"95",4,3,3,3.33333333333333,2.66666666666667,NA,3.5,3.66666666666667,3.83333333333333,2.25,1.45862068965517,5,10,30,100,NA,"rand"
"96",2.33333333333333,3.66666666666667,5,2,4.66666666666667,NA,1.75,2.66666666666667,3,3.25,2.17126436781609,5,10,30,100,NA,"rand"
"97",2.33333333333333,1.33333333333333,3,3,3.33333333333333,NA,3.75,4,4.16666666666667,2.75,2.23448275862069,5,10,30,100,NA,"rand"
"98",2,4.33333333333333,4,2.66666666666667,4,NA,3.25,3,3.5,2.25,1.52298850574713,5,10,30,100,NA,"rand"
"99",3.33333333333333,1.33333333333333,2,2,4.33333333333333,NA,3.75,2.66666666666667,2.33333333333333,2.25,2.56206896551724,5,10,30,100,NA,"rand"
"100",3.66666666666667,3,4,2.33333333333333,2,NA,1.75,4,3,2.75,2.41954022988506,5,10,30,100,NA,"rand"
"101",4.5,2.5,3.57142857142857,2,4,3,2.8,2.85714285714286,4.25,3.2,1.85641025641026,5,10,40,100,2.5,"rand"
"102",3.5,2.5,2.42857142857143,2.5,2.75,2.5,3,3,2.75,2.6,1.83333333333333,5,10,40,100,1.07142857142857,"rand"
"103",3.5,2,2.42857142857143,2.5,3.5,4,3.2,3.42857142857143,4.5,2.2,2.04102564102564,5,10,40,100,2.5,"rand"
"104",2.5,3.5,3.28571428571429,3,2,1.5,2.8,2.42857142857143,2.5,4,1.84038461538462,5,10,40,100,2.5,"rand"
"105",3.5,4,3.85714285714286,4,3,3.5,3.6,2.71428571428571,2.5,2.4,1.39487179487179,5,10,40,100,1.6,"rand"
"106",2,4,2.71428571428571,3,3.5,2.5,3,3.28571428571429,3.5,2.2,1.97371794871795,5,10,40,100,2,"rand"
"107",4,2.5,3.14285714285714,2,3.75,3,2.6,3,3.75,3,1.93846153846154,5,10,40,100,2,"rand"
"108",1.5,3,3.14285714285714,3.5,3.25,1.5,2.8,2,1.5,4,2.21538461538462,5,10,40,100,2.5,"rand"
"109",2.5,2,3.28571428571429,3.5,4,1.5,3,2.85714285714286,3,3.8,2.09230769230769,5,10,40,100,2.5,"rand"
"110",3,4,2.57142857142857,1,3,4,3.2,2.28571428571429,2.25,3.2,2.025,5,10,40,100,3,"rand"
"111",1.5,2.5,2.28571428571429,3,2,3.5,3.6,2.71428571428571,3.25,3.8,2.02820512820513,5,10,40,100,2.3,"rand"
"112",1.5,3.5,3,2,2.75,3,4,2.42857142857143,2.25,3.8,1.91730769230769,5,10,40,100,2.5,"rand"
"113",3.5,3,3.42857142857143,3.5,2.5,2.5,2.8,2,3.25,2.8,2.23333333333333,5,10,40,100,1.5,"rand"
"114",2,3.5,3.71428571428571,3.5,2.25,3.5,3.4,3.28571428571429,2.5,3,2.11217948717949,5,10,40,100,1.71428571428571,"rand"
"115",4,4.5,3.71428571428571,3,1.75,3.5,2.8,3,3,4.4,2.21538461538462,5,10,40,100,2.75,"rand"
"116",3,4,4,2,2.25,2,3,3.71428571428571,2.75,2.8,2.31730769230769,5,10,40,100,2,"rand"
"117",2,2.5,3.57142857142857,3.5,3,3.5,1.8,2.57142857142857,2.75,4.4,2.1025641025641,5,10,40,100,2.6,"rand"
"118",2,3.5,2.57142857142857,2.5,3.25,4,2.4,2.42857142857143,4,2.4,1.95897435897436,5,10,40,100,2,"rand"
"119",4,2.5,3.28571428571429,3.5,2.25,4,2.2,2.85714285714286,4,3.2,2.225,5,10,40,100,1.8,"rand"
"120",3.5,1.5,3,2.5,4.25,3.5,3.2,2.57142857142857,2.75,3.2,1.9224358974359,5,10,40,100,2.75,"rand"
"121",2.5,4,3.28571428571429,2.5,4,2.5,2.8,2.42857142857143,1.75,2.8,1.72051282051282,5,10,40,100,2.25,"rand"
"122",3,3,2.42857142857143,4,3.5,3,3,2.57142857142857,2.75,3.4,2.2025641025641,5,10,40,100,1.57142857142857,"rand"
"123",3,5,3.42857142857143,3,2.5,3,3,3.14285714285714,2.5,3.2,2.00961538461538,5,10,40,100,2.5,"rand"
"124",3.5,4.5,4.42857142857143,4,1.75,1.5,1.8,2.57142857142857,2.75,3,2.15128205128205,5,10,40,100,3,"rand"
"125",3,3,3.14285714285714,2,3,4,2.6,3,2,3.6,1.89487179487179,5,10,40,100,2,"rand"
"126",1.5,3,2.71428571428571,2,2.75,1,3,3.14285714285714,3.5,3,1.20448717948718,5,10,40,100,2.5,"rand"
"127",3,3,2.85714285714286,5,3.75,4,2.4,2.28571428571429,3.25,4,1.97692307692308,5,10,40,100,2.71428571428571,"rand"
"128",1,2.5,3.42857142857143,3.5,3,3.5,3.8,3.28571428571429,1.5,3,2.15384615384615,5,10,40,100,2.8,"rand"
"129",3.5,2.5,2.85714285714286,2,3.25,2.5,2.8,3,3.25,3.2,1.84358974358974,5,10,40,100,1.5,"rand"
"130",3,2,2.57142857142857,3,3.25,2,3.4,2.42857142857143,2.25,3.2,1.93589743589744,5,10,40,100,1.4,"rand"
"131",1.5,3.5,2,5,3.5,3.5,3,3.14285714285714,2.75,3.2,2.33269230769231,5,10,40,100,3.5,"rand"
"132",2,2.5,3.28571428571429,1,3.25,2.5,3.8,2.57142857142857,2.25,3.2,2.18205128205128,5,10,40,100,2.8,"rand"
"133",2.5,3.5,3.57142857142857,3,3.5,3,1.8,2.71428571428571,3.75,2.6,1.71730769230769,5,10,40,100,1.95,"rand"
"134",3,1.5,3.28571428571429,4,1.75,3,3,3.28571428571429,2,2.8,1.78910256410256,5,10,40,100,2.5,"rand"
"135",3,2.5,2.85714285714286,2.5,3,3,3.2,2.71428571428571,2.5,2.8,2.19935897435897,5,10,40,100,0.7,"rand"
"136",4.5,4,3,3.5,2.75,1,3.8,3,3.25,3.8,1.88461538461538,5,10,40,100,3.5,"rand"
"137",3.5,4,3.42857142857143,2,1.5,2,2.4,4.71428571428571,3,3.2,2.07948717948718,5,10,40,100,3.21428571428571,"rand"
"138",4,3,3.14285714285714,3.5,3.25,4,2.6,3,3.25,3.8,1.93589743589744,5,10,40,100,1.4,"rand"
"139",4,2,3.57142857142857,4,2.25,4,3.8,2.14285714285714,2.5,2.4,1.74102564102564,5,10,40,100,2,"rand"
"140",4.5,2.5,2.42857142857143,3.5,2.75,3,2.8,2.57142857142857,2.25,2.4,2.01025641025641,5,10,40,100,2.25,"rand"
"141",2,2,3.28571428571429,4,3.5,3,3.4,2.14285714285714,3.75,3.6,2.1948717948718,5,10,40,100,2,"rand"
"142",3.5,3,2.42857142857143,2,3.25,3,2.8,3.42857142857143,4.5,2.6,1.94615384615385,5,10,40,100,2.5,"rand"
"143",2.5,1,3.57142857142857,3.5,2.25,4.5,3.6,3,2.5,4.2,2.30192307692308,5,10,40,100,3.5,"rand"
"144",2.5,4,3.85714285714286,5,4,3,3.2,3.57142857142857,2.5,2.6,2.45128205128205,5,10,40,100,2.5,"rand"
"145",1.5,4,3.14285714285714,4,2.5,2.5,3.2,3.14285714285714,2.75,3.2,1.9224358974359,5,10,40,100,2.5,"rand"
"146",3.5,3,3.71428571428571,2.5,2.5,3.5,3.6,2.85714285714286,4.75,3,1.91730769230769,5,10,40,100,2.25,"rand"
"147",2.5,1.5,3.14285714285714,2.5,4.25,3.5,3.2,2.57142857142857,3.25,4,1.72051282051282,5,10,40,100,2.75,"rand"
"148",2,3.5,2.57142857142857,4.5,3.75,2,3.2,3.28571428571429,1.25,3,1.93846153846154,5,10,40,100,3.25,"rand"
"149",1,2,2.14285714285714,4.5,3.75,4,2,3,2.5,3,1.79423076923077,5,10,40,100,3.5,"rand"
"150",2,3.5,3.14285714285714,4.5,1.25,3,2.6,2.42857142857143,2.25,3.6,1.88461538461538,5,10,40,100,3.25,"rand"
"151",2,3.5,4,2,1.5,1,2.8,3.71428571428571,2.5,2.6,1.97692307692308,5,10,40,100,3,"rand"
"152",3,4.5,3.14285714285714,4,4.5,2,2.4,3.28571428571429,2.75,2.6,2.54102564102564,5,10,40,100,2.5,"rand"
"153",3,3,2.57142857142857,3,2.75,4,3.8,2.57142857142857,2.75,3,1.94615384615385,5,10,40,100,1.42857142857143,"rand"
"154",2,2.5,3.28571428571429,4.5,2.75,2.5,2.2,2.57142857142857,3.25,3,2.13076923076923,5,10,40,100,2.5,"rand"
"155",3,4.5,3.14285714285714,3.5,3.25,4,3.6,3.14285714285714,2.5,2.6,2.26666666666667,5,10,40,100,2,"rand"
"156",2.5,3,2.42857142857143,5,2.5,3.5,3.4,2.57142857142857,2.5,2.2,2.28141025641026,5,10,40,100,2.8,"rand"
"157",3.5,3.5,3.71428571428571,1.5,3.25,1.5,2.6,2.57142857142857,3.5,3.6,2.35641025641026,5,10,40,100,2.21428571428571,"rand"
"158",1,1.5,3,3.5,3.5,3,3.4,3,3.5,3.4,1.94615384615385,5,10,40,100,2.5,"rand"
"159",2.5,2,3.14285714285714,3.5,4.5,2,2.6,2.71428571428571,3.5,1.6,1.92564102564103,5,10,40,100,2.9,"rand"
"160",3,2,2.57142857142857,2,3.25,3,4.2,2.85714285714286,3.5,3.6,1.83589743589744,5,10,40,100,2.2,"rand"
"161",2.5,1.5,3.42857142857143,3.5,1.75,3,4.2,2.71428571428571,3.75,2.6,1.94871794871795,5,10,40,100,2.7,"rand"
"162",1,3.5,3.42857142857143,3.5,1.75,1.5,2,2.85714285714286,1.5,3.4,2.14807692307692,5,10,40,100,2.5,"rand"
"163",3.5,1,4.28571428571429,3.5,2.25,3,3,3.42857142857143,1.75,4,1.63525641025641,5,10,40,100,3.28571428571429,"rand"
"164",2.5,4,4,3.5,3.75,3.5,3,2.85714285714286,2.5,3,1.98717948717949,5,10,40,100,1.5,"rand"
"165",2,4.5,2.71428571428571,2.5,2.5,2,2.6,3.42857142857143,3,3,2.11217948717949,5,10,40,100,2.5,"rand"
"166",1,1.5,3.42857142857143,2,3.5,3,2.4,2.71428571428571,4.25,2.2,1.85641025641026,5,10,40,100,3.25,"rand"
"167",3.5,4,2.71428571428571,2.5,1.75,2,2,3.42857142857143,3,2.6,2.25576923076923,5,10,40,100,2.25,"rand"
"168",3,3.5,2.85714285714286,4,3.25,3,3,3.71428571428571,3.5,3.6,2.1224358974359,5,10,40,100,1.14285714285714,"rand"
"169",3,3,3.28571428571429,3,2.25,2,3,2.85714285714286,3.5,3,2.51025641025641,5,10,40,100,1.5,"rand"
"170",2.5,3.5,2.42857142857143,4,3.75,4,3.8,2.85714285714286,2.25,3.4,1.75320512820513,5,10,40,100,1.75,"rand"
"171",4.5,4,4.14285714285714,2.5,3.75,2.5,3,3.42857142857143,2.5,2.2,1.94807692307692,5,10,40,100,2.3,"rand"
"172",2.5,2.5,3.28571428571429,2,2.75,3.5,3.4,2.85714285714286,3.75,2.8,1.97371794871795,5,10,40,100,1.75,"rand"
"173",1,5,2.42857142857143,2.5,2.75,4.5,3.4,4,4,4,1.93269230769231,5,10,40,100,4,"rand"
"174",4,3,2.42857142857143,1,2.5,4,2,3.28571428571429,2.5,3,2.05064102564103,5,10,40,100,3,"rand"
"175",1.5,3,3.71428571428571,3,2.25,3,2.8,2.57142857142857,3,2.6,2.40448717948718,5,10,40,100,2.21428571428571,"rand"
"176",3.5,3,2.71428571428571,2,2.5,3.5,4.2,3,4.25,3.6,2.19230769230769,5,10,40,100,2.25,"rand"
"177",4.5,3.5,2.71428571428571,3.5,3.5,2.5,3.4,3.28571428571429,2.25,3.8,1.97371794871795,5,10,40,100,2.25,"rand"
"178",2.5,3,2.85714285714286,5,1.75,3.5,2.2,3.57142857142857,2.25,3,2.36858974358974,5,10,40,100,3.25,"rand"
"179",4,4,2.85714285714286,1.5,3.5,3.5,3.2,1.71428571428571,3.75,2.8,1.86602564102564,5,10,40,100,2.5,"rand"
"180",2.5,3,2.57142857142857,2.5,4,3.5,3,3,2.75,2.4,2.04102564102564,5,10,40,100,1.6,"rand"
"181",4.5,3,4.14285714285714,2,2.75,2.5,3.6,2.85714285714286,2,3,1.75320512820513,5,10,40,100,2.5,"rand"
"182",4,5,3.14285714285714,2.5,3.5,3.5,2,3.57142857142857,3.75,2.6,2.1275641025641,5,10,40,100,3,"rand"
"183",1,2.5,2.42857142857143,1.5,3.75,3.5,4,2.14285714285714,2.75,2.2,2.33589743589744,5,10,40,100,3,"rand"
"184",5,4,3.42857142857143,5,2.25,2.5,3.4,4.14285714285714,2.75,2.6,1.83589743589744,5,10,40,100,2.75,"rand"
"185",2.5,2.5,3.28571428571429,3,2.25,3,2.4,3,4.25,3.8,1.96858974358974,5,10,40,100,2,"rand"
"186",3,2,3.28571428571429,3,1.75,3.5,2.8,3.28571428571429,2.75,3.2,2.1224358974359,5,10,40,100,1.75,"rand"
"187",1.5,2.5,2.42857142857143,2.5,1.5,3.5,3.4,3.42857142857143,2.75,2.2,1.87435897435897,5,10,40,100,2,"rand"
"188",3,3,2.71428571428571,3.5,1.75,3.5,2.4,3.14285714285714,4.25,3,2.15128205128205,5,10,40,100,2.5,"rand"
"189",3.5,3.5,2.85714285714286,1,2.5,3,4.2,3.14285714285714,3.5,4.6,1.85641025641026,5,10,40,100,3.6,"rand"
"190",4.5,4,4.28571428571429,3.5,3.25,2.5,3,2,2.75,3.6,2.03846153846154,5,10,40,100,2.5,"rand"
"191",3.5,3.5,2.85714285714286,1.5,3.25,3.5,3.2,3.28571428571429,3.75,2.6,1.42564102564103,5,10,40,100,2.25,"rand"
"192",1.5,3,4.28571428571429,2,4,4.5,2.6,2.57142857142857,2.25,3.4,2.36858974358974,5,10,40,100,3,"rand"
"193",3.5,3,1.71428571428571,4,2,3,3.4,3.14285714285714,4.5,2.2,2.41987179487179,5,10,40,100,2.78571428571429,"rand"
"194",1,4,3.28571428571429,4.5,1.5,2.5,1.6,2.57142857142857,3.75,3.6,2.67692307692308,5,10,40,100,3.5,"rand"
"195",5,4,2.28571428571429,3.5,2.75,2.5,3.4,2.85714285714286,3.25,4.4,2.58910256410256,5,10,40,100,2.71428571428571,"rand"
"196",3.5,4,2.57142857142857,4,1.75,2,3.2,2.71428571428571,4,3,1.94615384615385,5,10,40,100,2.25,"rand"
"197",3,3,2.28571428571429,2.5,4.5,4,4.2,2.71428571428571,2,2.6,2.30769230769231,5,10,40,100,2.5,"rand"
"198",2,2.5,3.14285714285714,5,3.25,3,3.4,2.42857142857143,2.5,2.6,1.86602564102564,5,10,40,100,3,"rand"
"199",4,3.5,2.71428571428571,1,3.25,3,2.4,2.57142857142857,3.5,3.8,2.61282051282051,5,10,40,100,3,"rand"
"200",2,2.5,3.42857142857143,2,2.5,5,3.2,3.85714285714286,3,2.8,2.18205128205128,5,10,40,100,3,"rand"
"201",1.66666666666667,2.5,2.875,3.8,3.5,5,4.16666666666667,2.83333333333333,2.25,3.44444444444444,1.92857142857143,5,10,50,100,3.33333333333333,"rand"
"202",3.33333333333333,4.5,2,2.8,1.5,4,2.66666666666667,4,2.75,3,1.92857142857143,5,10,50,100,3,"rand"
"203",3.66666666666667,3,3.625,3.4,1,4,3.33333333333333,3.66666666666667,2.75,2.33333333333333,2.03428571428571,5,10,50,100,3,"rand"
"204",2,3,3.125,3.2,4,2,3.16666666666667,3.33333333333333,3,3,1.40448979591837,5,10,50,100,2,"rand"
"205",5,3,1.875,3.4,3.5,2,3.16666666666667,2.66666666666667,3,3.55555555555556,1.93510204081633,5,10,50,100,3.125,"rand"
"206",2.33333333333333,1.5,2.75,3.4,2.5,3,2.16666666666667,2.16666666666667,3.5,3.11111111111111,2.21591836734694,5,10,50,100,2,"rand"
"207",3,3,2.875,3.4,3,1,3,3.5,3.125,2.66666666666667,1.95918367346939,5,10,50,100,2.5,"rand"
"208",2.66666666666667,1.5,3.375,2.4,3,3,2.5,2.83333333333333,3.125,3.11111111111111,2.10775510204082,5,10,50,100,1.875,"rand"
"209",2.66666666666667,4,3.875,2.6,1.5,1,2.5,2.83333333333333,2.875,2.77777777777778,1.98530612244898,5,10,50,100,3,"rand"
"210",4.33333333333333,1.5,3,3.8,2,4,3.16666666666667,2.33333333333333,3.25,2.55555555555556,2.14244897959184,5,10,50,100,2.83333333333333,"rand"
"211",3.66666666666667,2,2.875,3.6,5,3,3.5,2.66666666666667,3,2,2.28408163265306,5,10,50,100,3,"rand"
"212",4,1.5,2.75,3.4,3,3,4.66666666666667,3.16666666666667,2.625,3.33333333333333,2.01183673469388,5,10,50,100,3.16666666666667,"rand"
"213",3.66666666666667,4.5,1.75,3.2,1,5,2.33333333333333,3.33333333333333,3.5,4,2.21428571428571,5,10,50,100,4,"rand"
"214",3,4.5,3.75,3.4,1,1,3.16666666666667,2.66666666666667,2,3,2.07510204081633,5,10,50,100,3.5,"rand"
"215",4.33333333333333,1,3.125,3.6,2.5,2,3.83333333333333,2.33333333333333,3.375,3,2.18938775510204,5,10,50,100,3.33333333333333,"rand"
"216",2,2,3.25,3,2.5,5,2.66666666666667,2.5,3.125,3,1.90367346938776,5,10,50,100,3,"rand"
"217",3.66666666666667,3,3,2.2,1.5,3,2.83333333333333,3.16666666666667,2.75,2.88888888888889,1.85142857142857,5,10,50,100,2.16666666666667,"rand"
"218",2,2.5,3.625,1.8,3,1,4.33333333333333,3.16666666666667,3.375,2.44444444444444,2.04081632653061,5,10,50,100,3.33333333333333,"rand"
"219",3.66666666666667,3,3.375,3.2,3.5,5,2.66666666666667,4,2.25,2.77777777777778,2.09183673469388,5,10,50,100,2.75,"rand"
"220",3.33333333333333,2.5,3.5,2.8,3,1,2.83333333333333,3,3,2.55555555555556,1.95265306122449,5,10,50,100,2.5,"rand"
"221",3.66666666666667,3.5,2.875,2.8,1,2,3.33333333333333,2,2.875,3.11111111111111,1.44326530612245,5,10,50,100,2.66666666666667,"rand"
"222",1.66666666666667,2,3.75,2.8,3,2,2.66666666666667,3.33333333333333,2.75,3.11111111111111,2.09836734693878,5,10,50,100,2.08333333333333,"rand"
"223",2.33333333333333,3,3.375,3.2,3.5,5,3,3.16666666666667,3,2.66666666666667,1.81265306122449,5,10,50,100,2.66666666666667,"rand"
"224",3.66666666666667,3.5,3,2.8,2,5,3.16666666666667,3.5,2,2.44444444444444,1.95959183673469,5,10,50,100,3,"rand"
"225",3.33333333333333,2,2.875,3.4,1.5,1,3.83333333333333,2.83333333333333,2,3.44444444444444,2.25510204081633,5,10,50,100,2.83333333333333,"rand"
"226",4.33333333333333,3.5,2.75,3.2,2.5,2,3.66666666666667,3.16666666666667,3.375,2.44444444444444,1.88775510204082,5,10,50,100,2.33333333333333,"rand"
"227",3.33333333333333,3.5,2.5,2.4,4.5,1,2.83333333333333,4.16666666666667,2.875,2.44444444444444,1.6669387755102,5,10,50,100,3.5,"rand"
"228",3,2.5,2.5,3.2,4,5,2.33333333333333,2.16666666666667,3.25,1.77777777777778,2.23510204081633,5,10,50,100,3.22222222222222,"rand"
"229",4,3.5,3,3.8,3.5,5,3.16666666666667,2.66666666666667,2.375,3.11111111111111,1.86285714285714,5,10,50,100,2.625,"rand"
"230",3.66666666666667,3,3.125,3,3.5,4,3,4.16666666666667,3.25,3.44444444444444,2.23510204081633,5,10,50,100,1.16666666666667,"rand"
"231",3,2.5,3.25,2.8,4,3,3.33333333333333,3.16666666666667,2.5,3.11111111111111,1.59020408163265,5,10,50,100,1.5,"rand"
"232",2.66666666666667,3,3.5,3.2,3,2,2,3.16666666666667,2.75,1.88888888888889,1.96081632653061,5,10,50,100,1.61111111111111,"rand"
"233",1.66666666666667,4.5,4.25,3.2,4,1,3.33333333333333,2.33333333333333,3.25,2.88888888888889,2.2730612244898,5,10,50,100,3.5,"rand"
"234",3,3,2.625,3.2,3,5,3,2.16666666666667,3.5,3.22222222222222,1.85673469387755,5,10,50,100,2.83333333333333,"rand"
"235",4.66666666666667,4,3.625,2.6,2.5,3,2.33333333333333,3.16666666666667,3,3.11111111111111,2.61265306122449,5,10,50,100,2.33333333333333,"rand"
"236",2.66666666666667,3,3.75,2.6,3,3,3.5,3.33333333333333,2.75,3.77777777777778,1.91061224489796,5,10,50,100,1.17777777777778,"rand"
"237",2.33333333333333,3.5,3,3.2,3,3,3.33333333333333,3.5,2.875,3.77777777777778,1.7669387755102,5,10,50,100,1.44444444444444,"rand"
"238",2,4,3.875,3.6,3,2,2.5,2.33333333333333,2.875,3.55555555555556,2.01020408163265,5,10,50,100,2,"rand"
"239",4.33333333333333,1.5,2.25,2.8,3.5,4,2.66666666666667,3.33333333333333,2.625,3,1.91877551020408,5,10,50,100,2.83333333333333,"rand"
"240",3,1.5,2.25,2.8,2.5,4,3,2.66666666666667,2.5,3.11111111111111,1.72448979591837,5,10,50,100,2.5,"rand"
"241",3.33333333333333,2.5,2.375,3,2,1,2.33333333333333,3.33333333333333,4,2.77777777777778,2.09183673469388,5,10,50,100,3,"rand"
"242",3,2,3.25,2,3.5,4,3.83333333333333,3.33333333333333,2.5,2.77777777777778,2.36571428571429,5,10,50,100,2,"rand"
"243",4.33333333333333,2.5,2.625,2.6,2,2,3.5,3.83333333333333,2.875,2.77777777777778,2.08163265306122,5,10,50,100,2.33333333333333,"rand"
"244",3,1,2.875,4,3.5,5,2.5,3,3.25,3.55555555555556,2.16367346938776,5,10,50,100,4,"rand"
"245",2.33333333333333,2.5,2.625,2.4,2.5,4,3.5,3.16666666666667,3.125,2.77777777777778,2.27102040816327,5,10,50,100,1.66666666666667,"rand"
"246",2.33333333333333,3,4,3.4,4,2,3.5,2.33333333333333,2.75,2.33333333333333,2.24489795918367,5,10,50,100,2,"rand"
"247",3,1,2.875,3,2,4,3,2.83333333333333,2.75,3.77777777777778,1.95755102040816,5,10,50,100,3,"rand"
"248",3,1.5,3.125,3.4,2.5,2,2.66666666666667,2.5,3.25,3.66666666666667,1.81591836734694,5,10,50,100,2.16666666666667,"rand"
"249",2.66666666666667,2,2.875,3,1,4,2.83333333333333,2.33333333333333,3.875,2.66666666666667,2.01469387755102,5,10,50,100,3,"rand"
