"","control","treatment1","treatment2","variance","levels","groups","sampled_numbers","repeats","diff","label"
"306",3.1,2.83333333333333,3.5,1.71111111111111,5,3,36,100,0.666666666666667,"rand"
"307",3.1,3.05555555555556,3.375,1.9515873015873,5,3,36,100,0.319444444444445,"rand"
"308",3.5,2.61111111111111,2.375,2.0468253968254,5,3,36,100,1.125,"rand"
"309",2.7,3.11111111111111,2.75,2.36428571428571,5,3,36,100,0.411111111111111,"rand"
"310",4.1,2.5,3.25,2.04444444444444,5,3,36,100,1.6,"rand"
"311",2.6,2.72222222222222,3.375,1.91428571428571,5,3,36,100,0.775,"rand"
"312",2.9,2.77777777777778,3.125,2.1015873015873,5,3,36,100,0.347222222222222,"rand"
"313",2.4,3.16666666666667,2.125,1.97777777777778,5,3,36,100,1.04166666666667,"rand"
"314",3,2.66666666666667,3.625,2.19920634920635,5,3,36,100,0.958333333333333,"rand"
"315",3.4,2.61111111111111,3.125,2.11111111111111,5,3,36,100,0.788888888888889,"rand"
"316",4,2.94444444444444,3.625,1.9015873015873,5,3,36,100,1.05555555555556,"rand"
"317",2.5,2.66666666666667,4,2.47857142857143,5,3,36,100,1.5,"rand"
"318",2.9,3,4.375,2.20634920634921,5,3,36,100,1.475,"rand"
"319",3.3,3.11111111111111,3.125,2.14285714285714,5,3,36,100,0.188888888888889,"rand"
"320",2.5,2.5,3,1.78730158730159,5,3,36,100,0.5,"rand"
"321",2.5,3.61111111111111,2.75,2.21587301587302,5,3,36,100,1.11111111111111,"rand"
"322",2.9,3.05555555555556,3.5,2.04444444444444,5,3,36,100,0.6,"rand"
"323",3.4,2.38888888888889,2.625,1.74920634920635,5,3,36,100,1.01111111111111,"rand"
"324",3.2,2.94444444444444,2.875,1.94285714285714,5,3,36,100,0.325,"rand"
"325",3.5,2.88888888888889,2.375,2.05396825396825,5,3,36,100,1.125,"rand"
"326",2.9,3.33333333333333,3.375,2.12063492063492,5,3,36,100,0.475,"rand"
"327",2.4,3.11111111111111,2.75,1.91428571428571,5,3,36,100,0.711111111111111,"rand"
"328",2.8,3.33333333333333,2.5,2,5,3,36,100,0.833333333333333,"rand"
"329",2.6,3,2.625,1.07539682539683,5,3,36,100,0.4,"rand"
"330",3.2,2.88888888888889,3.375,2.07857142857143,5,3,36,100,0.486111111111111,"rand"
"331",3.1,3.11111111111111,2.5,2.25634920634921,5,3,36,100,0.611111111111111,"rand"
"332",3.2,2.94444444444444,2.625,1.76825396825397,5,3,36,100,0.575,"rand"
"333",2.7,2.88888888888889,2.875,1.85714285714286,5,3,36,100,0.188888888888889,"rand"
"334",3.1,3.22222222222222,2.625,2.3968253968254,5,3,36,100,0.597222222222222,"rand"
"335",3.5,2.22222222222222,2.75,2.16111111111111,5,3,36,100,1.27777777777778,"rand"
"336",2.8,3.33333333333333,2.75,1.76825396825397,5,3,36,100,0.583333333333333,"rand"
"337",3.2,2.83333333333333,2.75,1.90714285714286,5,3,36,100,0.45,"rand"
"338",3,2.55555555555556,2.625,1.76111111111111,5,3,36,100,0.444444444444445,"rand"
"339",2.9,2.72222222222222,2.75,2.17777777777778,5,3,36,100,0.177777777777778,"rand"
"340",2.4,3.72222222222222,3.875,1.84444444444444,5,3,36,100,1.475,"rand"
"341",2.4,3.38888888888889,2.875,2,5,3,36,100,0.988888888888889,"rand"
"342",3,3.83333333333333,3.625,1.85396825396825,5,3,36,100,0.833333333333333,"rand"
"343",2.8,2.88888888888889,2.625,1.6468253968254,5,3,36,100,0.263888888888889,"rand"
"344",2.6,2.66666666666667,2.75,2.17142857142857,5,3,36,100,0.15,"rand"
"345",3.1,3.22222222222222,3,1.83730158730159,5,3,36,100,0.222222222222222,"rand"
"346",3.2,2.66666666666667,3.625,2.31349206349206,5,3,36,100,0.958333333333333,"rand"
"347",2.3,3.22222222222222,3.25,1.74206349206349,5,3,36,100,0.95,"rand"
"348",2.7,3.5,3.125,2.4468253968254,5,3,36,100,0.8,"rand"
"349",4.2,3.16666666666667,3,2.53571428571429,5,3,36,100,1.2,"rand"
"350",3.2,2.88888888888889,3.5,1.87301587301587,5,3,36,100,0.611111111111111,"rand"
"351",3,3.61111111111111,2.875,1.97777777777778,5,3,36,100,0.736111111111111,"rand"
"352",3.7,3.22222222222222,3,1.58968253968254,5,3,36,100,0.7,"rand"
"353",3,2.33333333333333,3.875,1.89444444444444,5,3,36,100,1.54166666666667,"rand"
"354",2.9,2.94444444444444,2.375,1.87539682539683,5,3,36,100,0.569444444444445,"rand"
"355",2.4,3.05555555555556,2.375,1.97777777777778,5,3,36,100,0.680555555555555,"rand"
"356",2.1,2.72222222222222,3.125,1.89444444444444,5,3,36,100,1.025,"rand"
"357",3.1,2.94444444444444,3.125,2.02777777777778,5,3,36,100,0.180555555555555,"rand"
"358",2.6,3.55555555555556,3.125,2.4468253968254,5,3,36,100,0.955555555555555,"rand"
"359",3.1,2.88888888888889,3,1.91349206349206,5,3,36,100,0.211111111111111,"rand"
"360",3.4,2.61111111111111,2.5,2.16111111111111,5,3,36,100,0.9,"rand"
"361",2.5,3.5,3.625,2.36428571428571,5,3,36,100,1.125,"rand"
"362",3,2.44444444444444,2.875,2.21825396825397,5,3,36,100,0.555555555555555,"rand"
"363",3.5,3.44444444444444,2.25,2.21825396825397,5,3,36,100,1.25,"rand"
"364",2.8,3,3,2.16825396825397,5,3,36,100,0.2,"rand"
"365",3,2.83333333333333,3.25,1.85634920634921,5,3,36,100,0.416666666666667,"rand"
"366",3.2,2.83333333333333,2.625,1.58730158730159,5,3,36,100,0.575,"rand"
"367",3.5,2.94444444444444,3.875,2.0468253968254,5,3,36,100,0.930555555555555,"rand"
"368",3.3,1.83333333333333,3.375,2.07857142857143,5,3,36,100,1.54166666666667,"rand"
"369",2.5,2.61111111111111,3,1.94285714285714,5,3,36,100,0.5,"rand"
"370",3,3.38888888888889,3.25,1.67857142857143,5,3,36,100,0.388888888888889,"rand"
"371",3.5,3.16666666666667,3.625,2.00873015873016,5,3,36,100,0.458333333333333,"rand"
"372",3.1,2.72222222222222,2.375,1.90714285714286,5,3,36,100,0.725,"rand"
"373",3.2,2.61111111111111,3,2.00873015873016,5,3,36,100,0.588888888888889,"rand"
"374",3.6,2.77777777777778,2.375,2.30714285714286,5,3,36,100,1.225,"rand"
"375",2.9,2.55555555555556,3.625,2.27301587301587,5,3,36,100,1.06944444444444,"rand"
"376",2.7,3.44444444444444,4,2.18015873015873,5,3,36,100,1.3,"rand"
"377",3,2.66666666666667,2.625,1.90714285714286,5,3,36,100,0.375,"rand"
"378",2.7,3.61111111111111,2.5,2.04444444444444,5,3,36,100,1.11111111111111,"rand"
"379",4,3.11111111111111,3.5,1.73968253968254,5,3,36,100,0.888888888888889,"rand"
"380",3,3.05555555555556,2.625,2.05396825396825,5,3,36,100,0.430555555555555,"rand"
"381",3,3.38888888888889,3.5,2.10396825396825,5,3,36,100,0.5,"rand"
"382",2.6,2.94444444444444,3,1.83730158730159,5,3,36,100,0.4,"rand"
"383",2.3,2.77777777777778,3.25,2.47857142857143,5,3,36,100,0.95,"rand"
"384",3,3.05555555555556,3.25,2.42142857142857,5,3,36,100,0.25,"rand"
"385",3.2,2.94444444444444,3.625,2.08571428571429,5,3,36,100,0.680555555555555,"rand"
"386",3.6,3.38888888888889,2.75,1.81825396825397,5,3,36,100,0.85,"rand"
"387",2.6,3.05555555555556,3.25,2.48492063492063,5,3,36,100,0.65,"rand"
"388",3.1,2.33333333333333,3.25,1.67857142857143,5,3,36,100,0.916666666666667,"rand"
"389",2.5,2.72222222222222,3.75,1.98730158730159,5,3,36,100,1.25,"rand"
"390",2.6,3.33333333333333,3.5,1.85714285714286,5,3,36,100,0.9,"rand"
"391",2.9,3.38888888888889,3.625,2.16111111111111,5,3,36,100,0.725,"rand"
"392",2.6,2.88888888888889,2,2.24444444444444,5,3,36,100,0.888888888888889,"rand"
"393",3.1,3.5,2.75,2.00634920634921,5,3,36,100,0.75,"rand"
"394",4.1,3.16666666666667,2.75,2,5,3,36,100,1.35,"rand"
"395",3.3,2.77777777777778,2.875,1.9968253968254,5,3,36,100,0.522222222222222,"rand"
"396",3,2.44444444444444,2.125,1.74206349206349,5,3,36,100,0.875,"rand"
"397",2.9,3.11111111111111,3,2.08492063492064,5,3,36,100,0.211111111111111,"rand"
"398",2.3,3.16666666666667,2.625,1.93253968253968,5,3,36,100,0.866666666666667,"rand"
"399",3.5,3.22222222222222,3.875,1.7968253968254,5,3,36,100,0.652777777777778,"rand"
"400",2.6,3.55555555555556,3.375,2.19285714285714,5,3,36,100,0.955555555555555,"rand"
"401",3.0625,3.0625,3.38461538461538,1.90707070707071,5,3,45,100,0.322115384615385,"rand"
"402",3.125,3.1875,2.46153846153846,1.9979797979798,5,3,45,100,0.725961538461538,"rand"
"403",2.6875,3.25,3.07692307692308,1.95454545454545,5,3,45,100,0.5625,"rand"
"404",2.8125,2.8125,3.15384615384615,1.53737373737374,5,3,45,100,0.341346153846154,"rand"
"405",3.1875,2.9375,3.30769230769231,1.8,5,3,45,100,0.370192307692307,"rand"
"406",3.25,3.1875,2.76923076923077,1.76464646464646,5,3,45,100,0.480769230769231,"rand"
"407",2.75,2.5,2.61538461538462,2.19494949494949,5,3,45,100,0.25,"rand"
"408",3.4375,3.125,2.92307692307692,2.14949494949495,5,3,45,100,0.514423076923077,"rand"
"409",2.5,3,3,2.1040404040404,5,3,45,100,0.5,"rand"
"410",3.375,2.625,2.46153846153846,1.90707070707071,5,3,45,100,0.913461538461538,"rand"
"411",3.25,2.625,3,2.13434343434343,5,3,45,100,0.625,"rand"
"412",3.1875,2.8125,2.53846153846154,2.07272727272727,5,3,45,100,0.649038461538462,"rand"
"413",3.125,3.625,3.53846153846154,1.93131313131313,5,3,45,100,0.5,"rand"
"414",2.625,3.375,2.69230769230769,2.49191919191919,5,3,45,100,0.75,"rand"
"415",3.4375,2.5,3.46153846153846,2.19191919191919,5,3,45,100,0.961538461538462,"rand"
"416",2.9375,2.625,3,1.86161616161616,5,3,45,100,0.375,"rand"
"417",3.5625,3.25,2.15384615384615,1.9979797979798,5,3,45,100,1.40865384615385,"rand"
"418",2.875,3.6875,2.30769230769231,2.04545454545455,5,3,45,100,1.37980769230769,"rand"
"419",2.8125,2.9375,3.07692307692308,1.88181818181818,5,3,45,100,0.264423076923077,"rand"
"420",2.625,3,3.23076923076923,2.10909090909091,5,3,45,100,0.605769230769231,"rand"
"421",3.625,3.25,2.61538461538462,2.16363636363636,5,3,45,100,1.00961538461538,"rand"
"422",2.5625,2.6875,3.46153846153846,1.93636363636364,5,3,45,100,0.899038461538462,"rand"
"423",2.625,2.9375,2.84615384615385,1.34545454545455,5,3,45,100,0.3125,"rand"
"424",3.375,2.875,3,1.85555555555556,5,3,45,100,0.5,"rand"
"425",2.9375,2.375,3.46153846153846,2.14646464646465,5,3,45,100,1.08653846153846,"rand"
"426",2.6875,3,3.07692307692308,1.85555555555556,5,3,45,100,0.389423076923077,"rand"
"427",2.5,3.375,3.15384615384615,2,5,3,45,100,0.875,"rand"
"428",2.9375,2.75,2.69230769230769,2.34545454545455,5,3,45,100,0.245192307692307,"rand"
"429",3.5,2.5,3.53846153846154,1.72525252525253,5,3,45,100,1.03846153846154,"rand"
"430",2.9375,2.875,2.84615384615385,1.64646464646465,5,3,45,100,0.0913461538461537,"rand"
"431",2.6875,2.625,2.46153846153846,2.24545454545455,5,3,45,100,0.225961538461538,"rand"
"432",3.4375,2.9375,3.30769230769231,1.9040404040404,5,3,45,100,0.5,"rand"
"433",3.5,3.1875,3,2.18888888888889,5,3,45,100,0.5,"rand"
"434",3.1875,2.875,3.07692307692308,1.77070707070707,5,3,45,100,0.3125,"rand"
"435",2.75,3.4375,2.38461538461538,2.01010101010101,5,3,45,100,1.05288461538462,"rand"
"436",3,2.4375,3.53846153846154,1.90707070707071,5,3,45,100,1.10096153846154,"rand"
"437",3,2.5625,3.61538461538462,2.38585858585859,5,3,45,100,1.05288461538462,"rand"
"438",2.9375,2.9375,3.92307692307692,1.81313131313131,5,3,45,100,0.985576923076923,"rand"
"439",2.9375,3.125,3.69230769230769,2.67676767676768,5,3,45,100,0.754807692307693,"rand"
"440",2.8125,3.125,3.46153846153846,1.87373737373737,5,3,45,100,0.649038461538462,"rand"
"441",3,3.1875,3.76923076923077,1.75555555555556,5,3,45,100,0.769230769230769,"rand"
"442",2.875,3.25,2.84615384615385,2,5,3,45,100,0.403846153846154,"rand"
"443",2.5,3.1875,3.23076923076923,1.81616161616162,5,3,45,100,0.730769230769231,"rand"
"444",2.9375,2.5625,2.69230769230769,1.92727272727273,5,3,45,100,0.375,"rand"
"445",3.1875,2.375,2.30769230769231,2.00707070707071,5,3,45,100,0.879807692307693,"rand"
"446",3.1875,3.375,3,2.20909090909091,5,3,45,100,0.375,"rand"
"447",3.0625,2.8125,3.07692307692308,1.93131313131313,5,3,45,100,0.264423076923077,"rand"
"448",3.1875,2.9375,2.46153846153846,2.14646464646465,5,3,45,100,0.725961538461538,"rand"
"449",2.8125,3.875,2.76923076923077,2.33131313131313,5,3,45,100,1.10576923076923,"rand"
"450",3.0625,2.5625,3,2.20909090909091,5,3,45,100,0.5,"rand"
"451",3.3125,2.375,3.15384615384615,2.24545454545455,5,3,45,100,0.9375,"rand"
"452",3.3125,2.9375,2.92307692307692,1.92727272727273,5,3,45,100,0.389423076923077,"rand"
"453",2.5,2.75,3.76923076923077,1.86161616161616,5,3,45,100,1.26923076923077,"rand"
"454",3.0625,3.375,2.92307692307692,1.89090909090909,5,3,45,100,0.451923076923077,"rand"
"455",2.5,2.5,2.53846153846154,2.07373737373737,5,3,45,100,0.0384615384615383,"rand"
"456",2.6875,3.5,3.30769230769231,1.67979797979798,5,3,45,100,0.8125,"rand"
"457",3.125,3.4375,3.15384615384615,1.87070707070707,5,3,45,100,0.3125,"rand"
"458",3.1875,2.1875,3.07692307692308,2.20909090909091,5,3,45,100,1,"rand"
"459",2.4375,3.1875,3.23076923076923,2.2,5,3,45,100,0.793269230769231,"rand"
"460",2.9375,2.5,3.15384615384615,2.13434343434343,5,3,45,100,0.653846153846154,"rand"
"461",3.5,2.9375,3.46153846153846,2.3010101010101,5,3,45,100,0.5625,"rand"
"462",2.6875,2.4375,3.61538461538462,1.93636363636364,5,3,45,100,1.17788461538462,"rand"
"463",3,3.5,3.15384615384615,1.85858585858586,5,3,45,100,0.5,"rand"
"464",2.9375,3.375,3,1.96464646464646,5,3,45,100,0.4375,"rand"
"465",3.625,3.1875,3.07692307692308,1.9010101010101,5,3,45,100,0.548076923076923,"rand"
"466",2.4375,3.0625,2.69230769230769,2.2,5,3,45,100,0.625,"rand"
"467",3.25,2.6875,3.07692307692308,2.40909090909091,5,3,45,100,0.5625,"rand"
"468",3.125,3.375,2.69230769230769,2.17373737373737,5,3,45,100,0.682692307692307,"rand"
"469",3.375,3.1875,2.69230769230769,2.01010101010101,5,3,45,100,0.682692307692307,"rand"
"470",2.6875,3.375,2.84615384615385,2.2040404040404,5,3,45,100,0.6875,"rand"
"471",3,2.6875,3,2.01010101010101,5,3,45,100,0.3125,"rand"
"472",2.75,3.125,3.46153846153846,1.71919191919192,5,3,45,100,0.711538461538462,"rand"
"473",3.0625,3.4375,2.92307692307692,2.22525252525253,5,3,45,100,0.514423076923077,"rand"
"474",2.5625,3.125,2.53846153846154,2.14343434343434,5,3,45,100,0.586538461538462,"rand"
"475",3.75,3.375,3.23076923076923,1.75454545454545,5,3,45,100,0.519230769230769,"rand"
"476",3.125,2.9375,2.76923076923077,2.17979797979798,5,3,45,100,0.355769230769231,"rand"
"477",2.1875,2.75,2.69230769230769,1.84545454545455,5,3,45,100,0.5625,"rand"
"478",2.875,2.875,3.76923076923077,2.02727272727273,5,3,45,100,0.894230769230769,"rand"
"479",3.5625,3,2.84615384615385,1.9979797979798,5,3,45,100,0.716346153846154,"rand"
"480",3,3.75,2.84615384615385,1.9949494949495,5,3,45,100,0.903846153846154,"rand"
"481",3.1875,2.875,3.07692307692308,1.54343434343434,5,3,45,100,0.3125,"rand"
"482",3.25,3.3125,3.30769230769231,2.43737373737374,5,3,45,100,0.0625,"rand"
"483",2.5,2.8125,2.53846153846154,2.14949494949495,5,3,45,100,0.3125,"rand"
"484",2.9375,3.5625,3,2.87676767676768,5,3,45,100,0.625,"rand"
"485",3.0625,3,2.84615384615385,2.2040404040404,5,3,45,100,0.216346153846154,"rand"
"486",3.0625,3,3,1.88585858585859,5,3,45,100,0.0625,"rand"
"487",2.3125,3.125,3.07692307692308,2.01313131313131,5,3,45,100,0.8125,"rand"
"488",3.8125,2.875,2.15384615384615,2.63636363636364,5,3,45,100,1.65865384615385,"rand"
"489",3.625,3.1875,2.61538461538462,2.14949494949495,5,3,45,100,1.00961538461538,"rand"
"490",3.75,2.6875,3.38461538461538,1.83636363636364,5,3,45,100,1.0625,"rand"
"491",3.125,2.8125,2.84615384615385,1.83636363636364,5,3,45,100,0.3125,"rand"
"492",3.25,2.8125,3.53846153846154,1.87676767676768,5,3,45,100,0.725961538461538,"rand"
"493",2.625,3.0625,1.84615384615385,2.16161616161616,5,3,45,100,1.21634615384615,"rand"
"494",3.1875,2.625,2.84615384615385,1.46464646464646,5,3,45,100,0.5625,"rand"
"495",3,3.375,2.92307692307692,2.01010101010101,5,3,45,100,0.451923076923077,"rand"
"496",2.6875,2.8125,3.07692307692308,2.08888888888889,5,3,45,100,0.389423076923077,"rand"
"497",2.625,2.5625,3.07692307692308,1.51818181818182,5,3,45,100,0.514423076923077,"rand"
"498",3.375,3.25,3.38461538461538,2,5,3,45,100,0.134615384615385,"rand"
"499",2.875,3,2.46153846153846,1.98181818181818,5,3,45,100,0.538461538461538,"rand"
"500",2.875,2.8125,2.69230769230769,1.8,5,3,45,100,0.182692307692307,"rand"
"501",2.83333333333333,3.2,3.0625,1.96086652690426,5,3,54,100,0.366666666666667,"rand"
"502",3.16666666666667,3.15,2.875,1.88120195667365,5,3,54,100,0.291666666666667,"rand"
"503",2.38888888888889,3.2,2.9375,1.86443046820405,5,3,54,100,0.811111111111111,"rand"
"504",3.11111111111111,3,3.1875,1.55730258560447,5,3,54,100,0.1875,"rand"
"505",2.88888888888889,3.05,3.5625,1.82669461914745,5,3,54,100,0.673611111111111,"rand"
"506",2.27777777777778,3.3,2.625,2.33717679944095,5,3,54,100,1.02222222222222,"rand"
"507",3.11111111111111,3.35,2.4375,2,5,3,54,100,0.9125,"rand"
"508",2.94444444444444,2.9,2.8125,2.0251572327044,5,3,54,100,0.131944444444445,"rand"
"509",2.72222222222222,3.2,2.625,2.03948287910552,5,3,54,100,0.575,"rand"
"510",2.88888888888889,3.05,2.6875,2.13836477987421,5,3,54,100,0.3625,"rand"
"511",4.05555555555556,3,2.875,2.06883298392732,5,3,54,100,1.18055555555556,"rand"
"512",3.55555555555556,2.8,2.875,2.3340321453529,5,3,54,100,0.755555555555556,"rand"
"513",2.77777777777778,3.2,2.8125,2.05345911949686,5,3,54,100,0.422222222222222,"rand"
"514",3.27777777777778,2.9,2.75,2.13172606568833,5,3,54,100,0.527777777777778,"rand"
"515",3.05555555555556,3.2,2.5625,1.88539482879106,5,3,54,100,0.6375,"rand"
"516",2.38888888888889,2.95,3.5,1.95667365478686,5,3,54,100,1.11111111111111,"rand"
"517",3.33333333333333,3.05,2.875,2.08560447239693,5,3,54,100,0.458333333333333,"rand"
"518",3.11111111111111,2.75,2.875,1.97239692522711,5,3,54,100,0.361111111111111,"rand"
"519",2.83333333333333,2.85,3.0625,1.74598183088749,5,3,54,100,0.229166666666667,"rand"
"520",3.16666666666667,3.1,2.75,1.67889587700908,5,3,54,100,0.416666666666667,"rand"
"521",3.22222222222222,2.8,2.75,2.10761705101328,5,3,54,100,0.472222222222222,"rand"
"522",2.83333333333333,2.85,3.0625,1.7837176799441,5,3,54,100,0.229166666666667,"rand"
"523",2.72222222222222,2.9,3,2.30363382250175,5,3,54,100,0.277777777777778,"rand"
"524",3.5,2.85,2.625,1.92452830188679,5,3,54,100,0.875,"rand"
"525",3.11111111111111,3.1,2.75,1.66037735849057,5,3,54,100,0.361111111111111,"rand"
"526",2.33333333333333,2.5,3,2.13277428371768,5,3,54,100,0.666666666666667,"rand"
"527",3.27777777777778,3.25,3.0625,1.75017470300489,5,3,54,100,0.215277777777778,"rand"
"528",3.72222222222222,2.75,3.9375,2.09818308874913,5,3,54,100,1.1875,"rand"
"529",3.33333333333333,2.25,3.125,1.73759608665269,5,3,54,100,1.08333333333333,"rand"
"530",2.94444444444444,2.35,3.4375,2.07721872816212,5,3,54,100,1.0875,"rand"
"531",2.5,3,3.625,2.20719776380154,5,3,54,100,1.125,"rand"
"532",3.27777777777778,3.4,2.5625,2.10062893081761,5,3,54,100,0.8375,"rand"
"533",2.94444444444444,3.4,3.625,2.25751222921034,5,3,54,100,0.680555555555555,"rand"
"534",3.33333333333333,3.05,3.3125,1.9874213836478,5,3,54,100,0.283333333333334,"rand"
"535",3.33333333333333,2.9,2.9375,1.82704402515723,5,3,54,100,0.433333333333334,"rand"
"536",3,3.2,2.5,1.80573025856045,5,3,54,100,0.7,"rand"
"537",2.94444444444444,2.45,2.8125,1.94025157232704,5,3,54,100,0.494444444444444,"rand"
"538",3.61111111111111,2.55,2.4375,2.00174703004892,5,3,54,100,1.17361111111111,"rand"
"539",3.05555555555556,3.35,2.75,2.25856044723969,5,3,54,100,0.6,"rand"
"540",2.5,3.1,3.125,2.08560447239693,5,3,54,100,0.625,"rand"
"541",3.11111111111111,3.15,2.8125,2.26275331935709,5,3,54,100,0.3375,"rand"
"542",3.38888888888889,2.3,3.625,2.35534591194969,5,3,54,100,1.325,"rand"
"543",3,3.2,2.6875,1.98078266946191,5,3,54,100,0.5125,"rand"
"544",3.05555555555556,2.8,2.8125,1.72327044025157,5,3,54,100,0.255555555555556,"rand"
"545",3.27777777777778,3.05,3.125,2.05310971348707,5,3,54,100,0.227777777777778,"rand"
"546",2.61111111111111,2.5,2.5625,1.9874213836478,5,3,54,100,0.111111111111111,"rand"
"547",3.33333333333333,3,3.5,1.74283717679944,5,3,54,100,0.5,"rand"
"548",3.33333333333333,3.25,2.25,2.05625436757512,5,3,54,100,1.08333333333333,"rand"
"549",3.16666666666667,2.75,2.6875,2.07721872816212,5,3,54,100,0.479166666666667,"rand"
"550",2.72222222222222,3.05,2.9375,2.27428371767994,5,3,54,100,0.327777777777778,"rand"
"551",3,3.1,3.1875,2.38749126484976,5,3,54,100,0.1875,"rand"
"552",2.94444444444444,2.6,3.75,1.78930817610063,5,3,54,100,1.15,"rand"
"553",3,3.9,3,1.73584905660377,5,3,54,100,0.9,"rand"
"554",3.61111111111111,2.8,3,2.22816212438854,5,3,54,100,0.811111111111111,"rand"
"555",3.05555555555556,2.6,2.875,2.06603773584906,5,3,54,100,0.455555555555555,"rand"
"556",3.27777777777778,3,2.5625,2.41369671558351,5,3,54,100,0.715277777777778,"rand"
"557",2.61111111111111,3.7,3.4375,1.96925227113906,5,3,54,100,1.08888888888889,"rand"
"558",3.11111111111111,3.35,2.5625,2.26275331935709,5,3,54,100,0.7875,"rand"
"559",3.16666666666667,3,2,1.92208245981831,5,3,54,100,1.16666666666667,"rand"
"560",3,3.1,3.25,1.72327044025157,5,3,54,100,0.25,"rand"
"561",2.83333333333333,3.45,2.6875,2.35814116002795,5,3,54,100,0.7625,"rand"
"562",2.94444444444444,3.2,3.0625,2.06988120195667,5,3,54,100,0.255555555555556,"rand"
"563",3.55555555555556,2.95,2.9375,1.90216631726066,5,3,54,100,0.618055555555555,"rand"
"564",2.77777777777778,2.75,2.625,2.01572327044025,5,3,54,100,0.152777777777778,"rand"
"565",2.88888888888889,3.1,3.125,2.11180992313068,5,3,54,100,0.236111111111111,"rand"
"566",2.72222222222222,2.95,3.875,1.86443046820405,5,3,54,100,1.15277777777778,"rand"
"567",3.27777777777778,3.2,3.1875,1.94968553459119,5,3,54,100,0.0902777777777777,"rand"
"568",2.94444444444444,2.55,3.875,1.80573025856045,5,3,54,100,1.325,"rand"
